pid	adid	relevance	like	dislike
6107ae1b4c627841741dd5e8	23849526186450057	4	It clearly looks like an ad and can be filtered out.;It is clear what product the ad is selling.	I do not trust this ad, it seems like a scam.
6107ae1b4c627841741dd5e8	6263026530536	5	It clearly looks like an ad and can be filtered out.;I trust the advertiser.;I am interested in what is being advertised.;It is clear what product the ad is selling.	I do not dislike this ad.
6107ae1b4c627841741dd5e8	6252553678376	2	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.;I do not like the design of the ad.;I cannot tell what is being advertised.
6107ae1b4c627841741dd5e8	23849530181020449	1	It clearly looks like an ad and can be filtered out.	It is irrelevant to me, or doesn’t contain interesting information.;I dislike the type of product being advertised.;I dislike the advertiser.;I do not trust this ad, it seems like a scam.;It contains clickbait, sensationalized, or shocking content.
6107ae1b4c627841741dd5e8	23849782700790391	4	I do not like this ad.	I cannot tell what is being advertised.;I do not trust this ad, it seems like a scam.;I do not like the design of the ad.
6107ae1b4c627841741dd5e8	23849967721490615	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.;I dislike the type of product being advertised.;I dislike the advertiser.;It contains clickbait, sensationalized, or shocking content.;I do not like the design of the ad.
6107ae1b4c627841741dd5e8	23849531015090449	1	It clearly looks like an ad and can be filtered out.	It is irrelevant to me, or doesn’t contain interesting information.;I dislike the type of product being advertised.;I do not trust this ad, it seems like a scam.;It contains clickbait, sensationalized, or shocking content.
6107ae1b4c627841741dd5e8	23849392278750607	2	It clearly looks like an ad and can be filtered out.;It is clear what product the ad is selling.	It is irrelevant to me, or doesn’t contain interesting information.
6107ae1b4c627841741dd5e8	6214654338219	1	It clearly looks like an ad and can be filtered out.	I cannot tell what is being advertised.;It is irrelevant to me, or doesn’t contain interesting information.;I do not like the design of the ad.
6107ae1b4c627841741dd5e8	6257492898330	4	It clearly looks like an ad and can be filtered out.;It is clear what product the ad is selling.	I do not dislike this ad.
6107ae1b4c627841741dd5e8	23849052802390068	5	I trust the ad, it looks authentic or trustworthy.;It is well designed or eye-catching.;It is useful, interesting, or informative.;I trust the advertiser.;It is clear what product the ad is selling.	I do not dislike this ad.
6107ae1b4c627841741dd5e8	23849019300870159	1	It is clear what product the ad is selling.;It clearly looks like an ad and can be filtered out.	It is irrelevant to me, or doesn’t contain interesting information.
6107ae1b4c627841741dd5e8	6251143731722	2	It clearly looks like an ad and can be filtered out.	I cannot tell what is being advertised.;It is irrelevant to me, or doesn’t contain interesting information.
6107ae1b4c627841741dd5e8	6260892617736	5	It is well designed or eye-catching.;The content is engaging, clever or amusing.;It clearly looks like an ad and can be filtered out.;I trust the advertiser.;I am interested in what is being advertised.;It is useful, interesting, or informative.;It is clear what product the ad is selling.	I do not dislike this ad.
6107ae1b4c627841741dd5e8	23849711043460105	1	It is clear what product the ad is selling.	It is irrelevant to me, or doesn’t contain interesting information.
6107ae1b4c627841741dd5e8	6263026496736	5	It is well designed or eye-catching.;It clearly looks like an ad and can be filtered out.;I trust the advertiser.;I am interested in what is being advertised.;It is clear what product the ad is selling.	I do not dislike this ad.
899499	23849755234480359	1	It is clear what product the ad is selling.;I trust the ad, it looks authentic or trustworthy.;It is well designed or eye-catching.	It is irrelevant to me, or doesn’t contain interesting information.
899499	6251907936896	1	I do not like this ad.	I do not dislike this ad.
899499	23847263126170460	1	I am interested in what is being advertised.;I trust the advertiser.	I do not dislike this ad.
899499	23847606992420112	2	I am interested in what is being advertised.;It is clear what product the ad is selling.;It is well designed or eye-catching.;I trust the ad, it looks authentic or trustworthy.	I do not dislike this ad.
899499	23849662087860061	3	I trust the ad, it looks authentic or trustworthy.;I am interested in what is being advertised.	I do not dislike this ad.
899499	6286524199396	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
899499	23849384937720110	4	I am interested in what is being advertised.;It is clear what product the ad is selling.;The content is engaging, clever or amusing.;I trust the ad, it looks authentic or trustworthy.;I trust the advertiser.;It is well designed or eye-catching.	I do not dislike this ad.
899499	23849171818200124	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.;I do not trust this ad, it seems like a scam.
899499	23849049551980255	5	I trust the advertiser.;I am interested in what is being advertised.	I do not dislike this ad.;I cannot tell what is being advertised.
899499	23849137688740393	4	It is well designed or eye-catching.;I trust the ad, it looks authentic or trustworthy.;The content is engaging, clever or amusing.	I do not dislike this ad.;I cannot tell what is being advertised.
899499	6256830639199	1	I do not like this ad.	I dislike the type of product being advertised.;It is irrelevant to me, or doesn’t contain interesting information.
899499	23850080112280456	1	I do not like this ad.	I do not like the design of the ad.;I do not trust this ad, it seems like a scam.
899499	23849279116470508	4	I am interested in what is being advertised.;It is clear what product the ad is selling.;It is well designed or eye-catching.	I do not dislike this ad.
417360	6261927569191	3	I do not like this ad.	I do not dislike this ad.
417360	23849293637740164	2	It is clear what product the ad is selling.	It is irrelevant to me, or doesn’t contain interesting information.
417360	23849017521550631	4	It clearly looks like an ad and can be filtered out.	I do not dislike this ad.
417360	6253311770001	2	I do not like this ad.	It contains clickbait, sensationalized, or shocking content.;I cannot tell what is being advertised.;I do not like the design of the ad.
417360	6251219619640	3	I do not like this ad.	I do not like the design of the ad.
417360	23849706413910000	1	I do not like this ad.	It is irrelevant to me, or doesn’t contain interesting information.
417360	6282131163401	2	I do not like this ad.	I do not trust this ad, it seems like a scam.;I cannot tell what is being advertised.;I do not like the design of the ad.
417360	6294218609974	5	It is useful, interesting, or informative.;It is clear what product the ad is selling.;I am interested in what is being advertised.;It clearly looks like an ad and can be filtered out.;I trust the advertiser.	I do not dislike this ad.
417360	23849697440370714	5	It is useful, interesting, or informative.;It is clear what product the ad is selling.;I am interested in what is being advertised.;It clearly looks like an ad and can be filtered out.;I trust the ad, it looks authentic or trustworthy.;The content is engaging, clever or amusing.;I trust the advertiser.;It is well designed or eye-catching.	I do not dislike this ad.
417360	6297215228509	3	I do not like this ad.	I do not dislike this ad.
417360	6294218637774	5	It clearly looks like an ad and can be filtered out.;I am interested in what is being advertised.;It is clear what product the ad is selling.;It is useful, interesting, or informative.;I trust the advertiser.;It is well designed or eye-catching.	I do not dislike this ad.
417360	23850069286170263	4	It is useful, interesting, or informative.	I find the ad pushy or it causes me to feel anxious.
